year,areakm,municipality,geocode_ibge,state
2012,0.09849930664956585,Marajá do Sena,2106359,Maranhão
2013,0.17280903783235013,Marajá do Sena,2106359,Maranhão
2014,0.07545974435138118,Marajá do Sena,2106359,Maranhão
2015,0,Marajá do Sena,2106359,Maranhão
2016,0.10129582319840287,Marajá do Sena,2106359,Maranhão
2017,0,Marajá do Sena,2106359,Maranhão
2018,0.5163870993747595,Marajá do Sena,2106359,Maranhão
2019,0.13626880114500592,Marajá do Sena,2106359,Maranhão
2020,0.41410351139348145,Marajá do Sena,2106359,Maranhão
2021,0.24219943111144787,Marajá do Sena,2106359,Maranhão
2022,1.4160707359767357,Marajá do Sena,2106359,Maranhão
2023,0.1004919084162382,Marajá do Sena,2106359,Maranhão
2000,47.25470110859874,Mata Roma,2106409,Maranhão
2001,6.64933824206506,Mata Roma,2106409,Maranhão
2002,6.64933824206506,Mata Roma,2106409,Maranhão
2003,5.2665842202965125,Mata Roma,2106409,Maranhão
2004,5.2665842202965125,Mata Roma,2106409,Maranhão
2005,10.543400355935228,Mata Roma,2106409,Maranhão
2006,10.543400355935228,Mata Roma,2106409,Maranhão
2007,10.970790174891784,Mata Roma,2106409,Maranhão
2008,10.970790174891784,Mata Roma,2106409,Maranhão
2009,6.4412648986098375,Mata Roma,2106409,Maranhão
2010,6.4412648986098375,Mata Roma,2106409,Maranhão
2011,14.033891805087482,Mata Roma,2106409,Maranhão
2012,14.033891805087482,Mata Roma,2106409,Maranhão
2013,0.19808665780288215,Mata Roma,2106409,Maranhão
2014,4.939961432452243,Mata Roma,2106409,Maranhão
2015,1.1247680307615724,Mata Roma,2106409,Maranhão
2016,1.322471376534991,Mata Roma,2106409,Maranhão
2017,5.764057245517231,Mata Roma,2106409,Maranhão
2018,6.480594184775296,Mata Roma,2106409,Maranhão
2019,3.2719021992862762,Mata Roma,2106409,Maranhão
2020,9.794935087144378,Mata Roma,2106409,Maranhão
2021,4.50441303911524,Mata Roma,2106409,Maranhão
2022,21.12178227454299,Mata Roma,2106409,Maranhão
2023,5.826454146469676,Mata Roma,2106409,Maranhão
2000,195.47268290158502,Matões,2106607,Maranhão
2001,58.95725466573525,Matões,2106607,Maranhão
2002,58.95725466573525,Matões,2106607,Maranhão
2003,62.283081585374546,Matões,2106607,Maranhão
2004,62.283081585374546,Matões,2106607,Maranhão
2005,57.318289862871715,Matões,2106607,Maranhão
2006,57.318289862871715,Matões,2106607,Maranhão
2007,52.40043943362849,Matões,2106607,Maranhão
2008,52.40043943362849,Matões,2106607,Maranhão
2009,35.426516182106404,Matões,2106607,Maranhão
2010,35.426516182106404,Matões,2106607,Maranhão
2011,16.57972528821001,Matões,2106607,Maranhão
2012,16.57972528821001,Matões,2106607,Maranhão
2013,14.604334381826222,Matões,2106607,Maranhão
2014,15.360375971617845,Matões,2106607,Maranhão
2015,18.81769709127511,Matões,2106607,Maranhão
2016,13.985226061483747,Matões,2106607,Maranhão
2017,21.090347016141752,Matões,2106607,Maranhão
2018,49.847758879232494,Matões,2106607,Maranhão
2019,18.7677162004434,Matões,2106607,Maranhão
2020,27.634166219153215,Matões,2106607,Maranhão
2021,69.16035985530188,Matões,2106607,Maranhão
2022,45.68694110423013,Matões,2106607,Maranhão
2023,38.17340029141768,Matões,2106607,Maranhão
2000,485.7124742528173,Matões do Norte,2106631,Maranhão
2001,33.04312588887519,Matões do Norte,2106631,Maranhão
2002,33.04312588887519,Matões do Norte,2106631,Maranhão
2003,15.286878642470306,Matões do Norte,2106631,Maranhão
2004,15.286878642470306,Matões do Norte,2106631,Maranhão
2005,6.042400893218926,Matões do Norte,2106631,Maranhão
2006,6.042400893218926,Matões do Norte,2106631,Maranhão
2007,13.318016571667478,Matões do Norte,2106631,Maranhão
2008,13.318016571667478,Matões do Norte,2106631,Maranhão
2009,4.716522801175747,Matões do Norte,2106631,Maranhão
2010,4.716522801175747,Matões do Norte,2106631,Maranhão
2011,3.2198393036805224,Matões do Norte,2106631,Maranhão
2012,3.2198393036805224,Matões do Norte,2106631,Maranhão
2013,2.43395342159095,Matões do Norte,2106631,Maranhão
2014,4.031634462446282,Matões do Norte,2106631,Maranhão
2015,8.91671262977144,Matões do Norte,2106631,Maranhão
2016,2.2165417700678973,Matões do Norte,2106631,Maranhão
2017,2.99061949269148,Matões do Norte,2106631,Maranhão
2018,2.60974122468044,Matões do Norte,2106631,Maranhão
2019,2.4375102920130383,Matões do Norte,2106631,Maranhão
2020,6.465808843505961,Matões do Norte,2106631,Maranhão
2021,3.920809409386299,Matões do Norte,2106631,Maranhão
2022,4.782562820012168,Matões do Norte,2106631,Maranhão
2023,2.9637012930075435,Matões do Norte,2106631,Maranhão
2000,11.788075362513945,Milagres do Maranhão,2106672,Maranhão
2001,2.7021001473553277,Milagres do Maranhão,2106672,Maranhão
2002,2.7021001473553277,Milagres do Maranhão,2106672,Maranhão
2003,7.295614843182805,Milagres do Maranhão,2106672,Maranhão
2004,7.295614843182805,Milagres do Maranhão,2106672,Maranhão
2005,5.703027237739466,Milagres do Maranhão,2106672,Maranhão
2006,5.703027237739466,Milagres do Maranhão,2106672,Maranhão
2007,18.975415358157207,Milagres do Maranhão,2106672,Maranhão
2008,18.975415358157207,Milagres do Maranhão,2106672,Maranhão
2009,5.74699413576891,Milagres do Maranhão,2106672,Maranhão
2010,5.74699413576891,Milagres do Maranhão,2106672,Maranhão
2011,6.654405767889266,Milagres do Maranhão,2106672,Maranhão
2012,6.654405767889266,Milagres do Maranhão,2106672,Maranhão
2013,5.464780050235281,Milagres do Maranhão,2106672,Maranhão
2014,8.785932207600016,Milagres do Maranhão,2106672,Maranhão
2015,5.188351924369383,Milagres do Maranhão,2106672,Maranhão
2016,2.3763993005491537,Milagres do Maranhão,2106672,Maranhão
2017,5.859757901892957,Milagres do Maranhão,2106672,Maranhão
2018,8.75327614679504,Milagres do Maranhão,2106672,Maranhão
2019,7.886115893460594,Milagres do Maranhão,2106672,Maranhão
2020,6.715297378299182,Milagres do Maranhão,2106672,Maranhão
2021,18.135145048515273,Milagres do Maranhão,2106672,Maranhão
2022,8.132618701577961,Milagres do Maranhão,2106672,Maranhão
2023,4.309115500152075,Milagres do Maranhão,2106672,Maranhão
2000,151.95194986007837,Mirador,2106706,Maranhão
2001,40.24028044670582,Mirador,2106706,Maranhão
2002,40.24028044670582,Mirador,2106706,Maranhão
2003,23.302216801516558,Mirador,2106706,Maranhão
2004,23.302216801516558,Mirador,2106706,Maranhão
2005,31.940589686930114,Mirador,2106706,Maranhão
2006,31.940589686930114,Mirador,2106706,Maranhão
2007,40.97205420390834,Mirador,2106706,Maranhão
2008,40.97205420390834,Mirador,2106706,Maranhão
2009,23.128268367157844,Mirador,2106706,Maranhão
2010,23.128268367157844,Mirador,2106706,Maranhão
2011,12.950529750865092,Mirador,2106706,Maranhão
2012,12.950529750865092,Mirador,2106706,Maranhão
2013,30.755545686299165,Mirador,2106706,Maranhão
2014,49.04178076747861,Mirador,2106706,Maranhão
2015,75.47921910258287,Mirador,2106706,Maranhão
2016,36.56687301568388,Mirador,2106706,Maranhão
2017,69.02540765294377,Mirador,2106706,Maranhão
2018,36.405432243892406,Mirador,2106706,Maranhão
2019,24.45239515908668,Mirador,2106706,Maranhão
2020,109.44017623620357,Mirador,2106706,Maranhão
2021,67.32115597543344,Mirador,2106706,Maranhão
2022,58.51428408562567,Mirador,2106706,Maranhão
2023,137.34558967044757,Mirador,2106706,Maranhão
2000,77.52579031603535,Miranda do Norte,2106755,Maranhão
2001,32.558904594408574,Miranda do Norte,2106755,Maranhão
2002,32.558904594408574,Miranda do Norte,2106755,Maranhão
2003,3.3845238748945103,Miranda do Norte,2106755,Maranhão
2004,3.3845238748945103,Miranda do Norte,2106755,Maranhão
2005,5.871145501775974,Miranda do Norte,2106755,Maranhão
2006,5.871145501775974,Miranda do Norte,2106755,Maranhão
2007,12.101574707986753,Miranda do Norte,2106755,Maranhão
2008,12.101574707986753,Miranda do Norte,2106755,Maranhão
2009,1.5075200560592745,Miranda do Norte,2106755,Maranhão
2010,1.5075200560592745,Miranda do Norte,2106755,Maranhão
2011,0.6828239408151822,Miranda do Norte,2106755,Maranhão
2012,0.6828239408151822,Miranda do Norte,2106755,Maranhão
2013,0.5202708617481717,Miranda do Norte,2106755,Maranhão
2014,0.6884624302411124,Miranda do Norte,2106755,Maranhão
2015,0.43017138911974717,Miranda do Norte,2106755,Maranhão
2016,0.8203093874689176,Miranda do Norte,2106755,Maranhão
2017,1.2718007535019404,Miranda do Norte,2106755,Maranhão
2018,0.9349610769095379,Miranda do Norte,2106755,Maranhão
2019,1.6684866073485805,Miranda do Norte,2106755,Maranhão
2020,2.3014648771481814,Miranda do Norte,2106755,Maranhão
2021,0.6675044114547202,Miranda do Norte,2106755,Maranhão
2022,0.809056742106787,Miranda do Norte,2106755,Maranhão
2023,1.1329605992797802,Miranda do Norte,2106755,Maranhão
2000,285.2907918977094,Montes Altos,2107001,Maranhão
2001,22.2738105966727,Montes Altos,2107001,Maranhão
2002,22.2738105966727,Montes Altos,2107001,Maranhão
2003,16.558603132798385,Montes Altos,2107001,Maranhão
2004,16.558603132798385,Montes Altos,2107001,Maranhão
2005,13.455220559033707,Montes Altos,2107001,Maranhão
2006,13.455220559033707,Montes Altos,2107001,Maranhão
2007,16.122235631173393,Montes Altos,2107001,Maranhão
2008,16.122235631173393,Montes Altos,2107001,Maranhão
2009,10.460048729523306,Montes Altos,2107001,Maranhão
2010,10.460048729523306,Montes Altos,2107001,Maranhão
2011,8.862504245667417,Montes Altos,2107001,Maranhão
2012,8.862504245667417,Montes Altos,2107001,Maranhão
2013,14.691387217757077,Montes Altos,2107001,Maranhão
2014,9.185782809439848,Montes Altos,2107001,Maranhão
2015,20.999569717736055,Montes Altos,2107001,Maranhão
2016,5.917576443914833,Montes Altos,2107001,Maranhão
2017,5.374237464837522,Montes Altos,2107001,Maranhão
2018,5.463420681128032,Montes Altos,2107001,Maranhão
2019,12.229238534171262,Montes Altos,2107001,Maranhão
2020,6.8142645996189515,Montes Altos,2107001,Maranhão
2021,11.30954113839709,Montes Altos,2107001,Maranhão
2022,23.899558692321143,Montes Altos,2107001,Maranhão
2023,9.043931609364352,Montes Altos,2107001,Maranhão
2000,6.691280871120592,Morros,2107100,Maranhão
2001,1.414196164743059,Morros,2107100,Maranhão
2002,1.414196164743059,Morros,2107100,Maranhão
2003,2.8675609885382305,Morros,2107100,Maranhão
2004,2.8675609885382305,Morros,2107100,Maranhão
2005,4.041988128745245,Morros,2107100,Maranhão
2006,4.041988128745245,Morros,2107100,Maranhão
2007,3.409532549301794,Morros,2107100,Maranhão
2008,3.409532549301794,Morros,2107100,Maranhão
2009,6.52645974557761,Morros,2107100,Maranhão
2010,6.52645974557761,Morros,2107100,Maranhão
2011,1.0398124999273033,Morros,2107100,Maranhão
2012,1.0398124999273033,Morros,2107100,Maranhão
2013,0,Morros,2107100,Maranhão
2014,6.731395577285025,Morros,2107100,Maranhão
2015,0.7880186057484855,Morros,2107100,Maranhão
2016,0.2302210143519903,Morros,2107100,Maranhão
2017,1.9880246816302996,Morros,2107100,Maranhão
2018,8.816208638075219,Morros,2107100,Maranhão
2019,1.3458869087862244,Morros,2107100,Maranhão
2020,3.016999821520049,Morros,2107100,Maranhão
2021,3.088441781606785,Morros,2107100,Maranhão
2022,5.110065868512464,Morros,2107100,Maranhão
2023,3.7177836679422747,Morros,2107100,Maranhão
2000,6.035811663370961,Nina Rodrigues,2107209,Maranhão
2001,3.6380210787643943,Nina Rodrigues,2107209,Maranhão
2002,3.6380210787643943,Nina Rodrigues,2107209,Maranhão
2003,4.316849804550565,Nina Rodrigues,2107209,Maranhão
2004,4.316849804550565,Nina Rodrigues,2107209,Maranhão
2005,10.921488456656123,Nina Rodrigues,2107209,Maranhão
2006,10.921488456656123,Nina Rodrigues,2107209,Maranhão
2007,3.7319206993205976,Nina Rodrigues,2107209,Maranhão
2008,3.7319206993205976,Nina Rodrigues,2107209,Maranhão
2009,5.318653191168075,Nina Rodrigues,2107209,Maranhão
2010,5.318653191168075,Nina Rodrigues,2107209,Maranhão
2011,1.7814252824299317,Nina Rodrigues,2107209,Maranhão
2012,1.7814252824299317,Nina Rodrigues,2107209,Maranhão
2013,0,Nina Rodrigues,2107209,Maranhão
2014,4.969916974759154,Nina Rodrigues,2107209,Maranhão
2015,2.859703506042677,Nina Rodrigues,2107209,Maranhão
2016,0.7017252304270978,Nina Rodrigues,2107209,Maranhão
2017,2.8475318278226065,Nina Rodrigues,2107209,Maranhão
2018,3.579431934260094,Nina Rodrigues,2107209,Maranhão
2019,1.082301805812548,Nina Rodrigues,2107209,Maranhão
2020,4.765174899133448,Nina Rodrigues,2107209,Maranhão
2021,1.6683658726966233,Nina Rodrigues,2107209,Maranhão
2022,7.058219813062526,Nina Rodrigues,2107209,Maranhão
2023,6.809492603445049,Nina Rodrigues,2107209,Maranhão
2000,108.7943069122873,Nova Colinas,2107258,Maranhão
2001,11.527516682431537,Nova Colinas,2107258,Maranhão
2002,11.527516682431537,Nova Colinas,2107258,Maranhão
2003,22.235634653173143,Nova Colinas,2107258,Maranhão
2004,22.235634653173143,Nova Colinas,2107258,Maranhão
2005,18.691722704881876,Nova Colinas,2107258,Maranhão
2006,18.691722704881876,Nova Colinas,2107258,Maranhão
2007,8.338544887521067,Nova Colinas,2107258,Maranhão
2008,8.338544887521067,Nova Colinas,2107258,Maranhão
2009,4.643637446881552,Nova Colinas,2107258,Maranhão
2010,4.643637446881552,Nova Colinas,2107258,Maranhão
2011,8.490254440236846,Nova Colinas,2107258,Maranhão
2012,8.490254440236846,Nova Colinas,2107258,Maranhão
2013,12.656928359722675,Nova Colinas,2107258,Maranhão
2014,6.624014724177011,Nova Colinas,2107258,Maranhão
2015,3.00205800779188,Nova Colinas,2107258,Maranhão
2016,3.694694604593239,Nova Colinas,2107258,Maranhão
2017,6.7502783438118215,Nova Colinas,2107258,Maranhão
2018,3.162693221687388,Nova Colinas,2107258,Maranhão
2019,2.810780638706197,Nova Colinas,2107258,Maranhão
2020,3.7637369584507354,Nova Colinas,2107258,Maranhão
2021,7.755469280824903,Nova Colinas,2107258,Maranhão
2022,9.478642414870462,Nova Colinas,2107258,Maranhão
2023,5.450600626117626,Nova Colinas,2107258,Maranhão
2000,24.824358162493056,Nova Iorque,2107308,Maranhão
2001,3.081026817042963,Nova Iorque,2107308,Maranhão
2002,3.081026817042963,Nova Iorque,2107308,Maranhão
2003,2.243087176363828,Nova Iorque,2107308,Maranhão
2004,2.243087176363828,Nova Iorque,2107308,Maranhão
2005,4.260862380680135,Nova Iorque,2107308,Maranhão
2006,4.260862380680135,Nova Iorque,2107308,Maranhão
2007,4.097846720816816,Nova Iorque,2107308,Maranhão
2008,4.097846720816816,Nova Iorque,2107308,Maranhão
2009,3.0279350783023626,Nova Iorque,2107308,Maranhão
2010,3.0279350783023626,Nova Iorque,2107308,Maranhão
2011,0.039164868847707986,Nova Iorque,2107308,Maranhão
2012,0.039164868847707986,Nova Iorque,2107308,Maranhão
2013,2.971068310133754,Nova Iorque,2107308,Maranhão
2014,6.486041718074595,Nova Iorque,2107308,Maranhão
2015,2.455912667604413,Nova Iorque,2107308,Maranhão
2016,1.1380726078140664,Nova Iorque,2107308,Maranhão
2017,2.59919912316799,Nova Iorque,2107308,Maranhão
2018,4.832545665934498,Nova Iorque,2107308,Maranhão
2019,1.8019545179291085,Nova Iorque,2107308,Maranhão
2020,27.36563522270263,Nova Iorque,2107308,Maranhão
2021,4.56375514905146,Nova Iorque,2107308,Maranhão
2022,5.100859002731741,Nova Iorque,2107308,Maranhão
2023,15.779937430156052,Nova Iorque,2107308,Maranhão
2000,82.32572132064261,Paraibano,2107704,Maranhão
2001,12.10149125288335,Paraibano,2107704,Maranhão
2002,12.10149125288335,Paraibano,2107704,Maranhão
2003,4.560797864285464,Paraibano,2107704,Maranhão
2004,4.560797864285464,Paraibano,2107704,Maranhão
2005,12.463939535095728,Paraibano,2107704,Maranhão
2006,12.463939535095728,Paraibano,2107704,Maranhão
2007,12.768217220863916,Paraibano,2107704,Maranhão
2008,12.768217220863916,Paraibano,2107704,Maranhão
2009,8.254638218997611,Paraibano,2107704,Maranhão
2010,8.254638218997611,Paraibano,2107704,Maranhão
2011,4.162956803195952,Paraibano,2107704,Maranhão
2012,4.162956803195952,Paraibano,2107704,Maranhão
2013,5.820887569046979,Paraibano,2107704,Maranhão
2014,16.19556025067393,Paraibano,2107704,Maranhão
2015,5.55891287208582,Paraibano,2107704,Maranhão
2016,5.196028161266703,Paraibano,2107704,Maranhão
2017,2.957814035027391,Paraibano,2107704,Maranhão
2018,5.144055751580418,Paraibano,2107704,Maranhão
2019,2.734091874262991,Paraibano,2107704,Maranhão
2020,7.454244156612617,Paraibano,2107704,Maranhão
2021,4.103393989403335,Paraibano,2107704,Maranhão
2022,5.067514729140588,Paraibano,2107704,Maranhão
2023,5.820674656493582,Paraibano,2107704,Maranhão
2000,529.1454589031488,Parnarama,2107803,Maranhão
2001,87.62703457062175,Parnarama,2107803,Maranhão
2002,87.62703457062175,Parnarama,2107803,Maranhão
2003,82.9084994213533,Parnarama,2107803,Maranhão
2004,82.9084994213533,Parnarama,2107803,Maranhão
2005,86.82796961249338,Parnarama,2107803,Maranhão
2006,86.82796961249338,Parnarama,2107803,Maranhão
2007,78.85493254159033,Parnarama,2107803,Maranhão
2008,78.85493254159033,Parnarama,2107803,Maranhão
2009,46.59696288454429,Parnarama,2107803,Maranhão
2010,46.59696288454429,Parnarama,2107803,Maranhão
2011,30.866615326160716,Parnarama,2107803,Maranhão
2012,30.866615326160716,Parnarama,2107803,Maranhão
2013,44.32215104657329,Parnarama,2107803,Maranhão
2014,37.25900089369545,Parnarama,2107803,Maranhão
2015,25.134009293569836,Parnarama,2107803,Maranhão
2016,33.63687126242421,Parnarama,2107803,Maranhão
2017,28.78155949256296,Parnarama,2107803,Maranhão
2018,24.787145499028327,Parnarama,2107803,Maranhão
2019,16.289773834433753,Parnarama,2107803,Maranhão
2020,65.33007120236701,Parnarama,2107803,Maranhão
2021,53.35592630553838,Parnarama,2107803,Maranhão
2022,66.94762708967264,Parnarama,2107803,Maranhão
2023,56.6790795405421,Parnarama,2107803,Maranhão
2000,112.83764733343872,Passagem Franca,2107902,Maranhão
2001,24.166989692419566,Passagem Franca,2107902,Maranhão
2002,24.166989692419566,Passagem Franca,2107902,Maranhão
2003,13.622995067770434,Passagem Franca,2107902,Maranhão
2004,13.622995067770434,Passagem Franca,2107902,Maranhão
2005,27.8130250695162,Passagem Franca,2107902,Maranhão
2006,27.8130250695162,Passagem Franca,2107902,Maranhão
2007,28.75028597802434,Passagem Franca,2107902,Maranhão
2008,28.75028597802434,Passagem Franca,2107902,Maranhão
2009,21.067092422456337,Passagem Franca,2107902,Maranhão
2010,21.067092422456337,Passagem Franca,2107902,Maranhão
2011,9.348871902491831,Passagem Franca,2107902,Maranhão
2012,9.348871902491831,Passagem Franca,2107902,Maranhão
2013,24.673009188806525,Passagem Franca,2107902,Maranhão
2014,18.321331095409633,Passagem Franca,2107902,Maranhão
2015,19.53307034787721,Passagem Franca,2107902,Maranhão
2016,15.573249223444877,Passagem Franca,2107902,Maranhão
2017,18.021317744598715,Passagem Franca,2107902,Maranhão
2018,11.562720404752298,Passagem Franca,2107902,Maranhão
2019,12.963084389438745,Passagem Franca,2107902,Maranhão
2020,19.268702880908204,Passagem Franca,2107902,Maranhão
2021,24.180199851759028,Passagem Franca,2107902,Maranhão
2022,28.528080172915317,Passagem Franca,2107902,Maranhão
2023,30.27679432597657,Passagem Franca,2107902,Maranhão
2000,130.66357700256856,Pastos Bons,2108009,Maranhão
2001,15.293037920775133,Pastos Bons,2108009,Maranhão
2002,15.293037920775133,Pastos Bons,2108009,Maranhão
2003,28.701087610825027,Pastos Bons,2108009,Maranhão
2004,28.701087610825027,Pastos Bons,2108009,Maranhão
2005,14.367190068861104,Pastos Bons,2108009,Maranhão
2006,14.367190068861104,Pastos Bons,2108009,Maranhão
2007,18.65928998892225,Pastos Bons,2108009,Maranhão
2008,18.65928998892225,Pastos Bons,2108009,Maranhão
2009,12.713705482515413,Pastos Bons,2108009,Maranhão
2010,12.713705482515413,Pastos Bons,2108009,Maranhão
2011,3.4509439369420885,Pastos Bons,2108009,Maranhão
2012,3.4509439369420885,Pastos Bons,2108009,Maranhão
2013,18.338104450274045,Pastos Bons,2108009,Maranhão
2014,38.479531543797314,Pastos Bons,2108009,Maranhão
2015,15.38579394953066,Pastos Bons,2108009,Maranhão
2016,5.472602635426433,Pastos Bons,2108009,Maranhão
2017,13.672166557326136,Pastos Bons,2108009,Maranhão
2018,9.333009657103986,Pastos Bons,2108009,Maranhão
2019,23.349621136610207,Pastos Bons,2108009,Maranhão
2020,55.78114665124671,Pastos Bons,2108009,Maranhão
2021,9.03200726404615,Pastos Bons,2108009,Maranhão
2022,22.895820954281685,Pastos Bons,2108009,Maranhão
2023,10.731098286274158,Pastos Bons,2108009,Maranhão
2000,27.94911454352494,Paulino Neves,2108058,Maranhão
2001,6.0516047796900585,Paulino Neves,2108058,Maranhão
2002,6.0516047796900585,Paulino Neves,2108058,Maranhão
2003,8.010462722453914,Paulino Neves,2108058,Maranhão
2004,8.010462722453914,Paulino Neves,2108058,Maranhão
2005,6.467987885860767,Paulino Neves,2108058,Maranhão
2006,6.467987885860767,Paulino Neves,2108058,Maranhão
2007,8.735803264677951,Paulino Neves,2108058,Maranhão
2008,8.735803264677951,Paulino Neves,2108058,Maranhão
2009,4.984747735325786,Paulino Neves,2108058,Maranhão
2010,4.984747735325786,Paulino Neves,2108058,Maranhão
2011,4.14209152026887,Paulino Neves,2108058,Maranhão
2012,4.14209152026887,Paulino Neves,2108058,Maranhão
2013,2.7805815376193888,Paulino Neves,2108058,Maranhão
2014,5.29882049350111,Paulino Neves,2108058,Maranhão
2015,1.7128959188415456,Paulino Neves,2108058,Maranhão
2016,4.570804207228411,Paulino Neves,2108058,Maranhão
2017,3.9826172031464444,Paulino Neves,2108058,Maranhão
2018,5.225532338181995,Paulino Neves,2108058,Maranhão
2019,6.354790331731011,Paulino Neves,2108058,Maranhão
2020,3.9902986215838685,Paulino Neves,2108058,Maranhão
2021,2.6841995416369575,Paulino Neves,2108058,Maranhão
2022,2.3347250207491803,Paulino Neves,2108058,Maranhão
2023,1.5861558743829376,Paulino Neves,2108058,Maranhão
2000,401.80082382644326,Paulo Ramos,2108108,Maranhão
2001,0.8216525037872668,Paulo Ramos,2108108,Maranhão
2002,0.8216525037872668,Paulo Ramos,2108108,Maranhão
2003,0.05672919582602632,Paulo Ramos,2108108,Maranhão
2004,0.05672919582602632,Paulo Ramos,2108108,Maranhão
2005,0,Paulo Ramos,2108108,Maranhão
2006,0,Paulo Ramos,2108108,Maranhão
2007,0.34371709352747876,Paulo Ramos,2108108,Maranhão
2008,0.34371709352747876,Paulo Ramos,2108108,Maranhão
2009,0.2209027114627379,Paulo Ramos,2108108,Maranhão
2010,0.2209027114627379,Paulo Ramos,2108108,Maranhão
2011,0.062401820410069773,Paulo Ramos,2108108,Maranhão
2012,0.062401820410069773,Paulo Ramos,2108108,Maranhão
2013,0.13173963223932977,Paulo Ramos,2108108,Maranhão
2014,0,Paulo Ramos,2108108,Maranhão
2015,0,Paulo Ramos,2108108,Maranhão
2016,0.07171493381218068,Paulo Ramos,2108108,Maranhão
2017,0.06264670705746657,Paulo Ramos,2108108,Maranhão
2018,0,Paulo Ramos,2108108,Maranhão
2019,0,Paulo Ramos,2108108,Maranhão
2020,0.10174968536766678,Paulo Ramos,2108108,Maranhão
2021,0.11471162521822684,Paulo Ramos,2108108,Maranhão
2022,0.09898745916875128,Paulo Ramos,2108108,Maranhão
2023,0.19494221135154943,Paulo Ramos,2108108,Maranhão
2000,244.6522969641196,Pedreiras,2108207,Maranhão
2001,0.4296573674484207,Pedreiras,2108207,Maranhão
2002,0.4296573674484207,Pedreiras,2108207,Maranhão
2003,2.1500165541054734,Pedreiras,2108207,Maranhão
2004,2.1500165541054734,Pedreiras,2108207,Maranhão
2005,0.5655645314862336,Pedreiras,2108207,Maranhão
2006,0.5655645314862336,Pedreiras,2108207,Maranhão
2007,0.2767727117577077,Pedreiras,2108207,Maranhão
2008,0.2767727117577077,Pedreiras,2108207,Maranhão
2009,0.14763851623940497,Pedreiras,2108207,Maranhão
2010,0.14763851623940497,Pedreiras,2108207,Maranhão
2011,0.10204720032420228,Pedreiras,2108207,Maranhão
2012,0.10204720032420228,Pedreiras,2108207,Maranhão
2013,0,Pedreiras,2108207,Maranhão
2014,0,Pedreiras,2108207,Maranhão
2015,0,Pedreiras,2108207,Maranhão
2016,0,Pedreiras,2108207,Maranhão
2017,0,Pedreiras,2108207,Maranhão
2018,0.01108657682738067,Pedreiras,2108207,Maranhão
2019,0.05999942935404168,Pedreiras,2108207,Maranhão
2020,0.023353634608451974,Pedreiras,2108207,Maranhão
2021,0.07477502139087655,Pedreiras,2108207,Maranhão
2022,0.17430644839793621,Pedreiras,2108207,Maranhão
2023,0.16763197051840062,Pedreiras,2108207,Maranhão
2000,577.8525797558995,Peritoró,2108454,Maranhão
2001,4.1656196723075745,Peritoró,2108454,Maranhão
2002,4.1656196723075745,Peritoró,2108454,Maranhão
2003,21.422495519934966,Peritoró,2108454,Maranhão
2004,21.422495519934966,Peritoró,2108454,Maranhão
2005,8.4003340096799,Peritoró,2108454,Maranhão
2006,8.4003340096799,Peritoró,2108454,Maranhão
2007,10.8877845848801,Peritoró,2108454,Maranhão
2008,10.8877845848801,Peritoró,2108454,Maranhão
2009,4.572427117676647,Peritoró,2108454,Maranhão
2010,4.572427117676647,Peritoró,2108454,Maranhão
2011,2.9973548973054074,Peritoró,2108454,Maranhão
2012,2.9973548973054074,Peritoró,2108454,Maranhão
2013,0,Peritoró,2108454,Maranhão
2014,0.044188531830499145,Peritoró,2108454,Maranhão
2015,1.2527022613372318,Peritoró,2108454,Maranhão
2016,0.9946346930556188,Peritoró,2108454,Maranhão
2017,0.2569089547824679,Peritoró,2108454,Maranhão
2018,1.7253665722833584,Peritoró,2108454,Maranhão
2019,0.9236990976828605,Peritoró,2108454,Maranhão
2020,1.9651316098027003,Peritoró,2108454,Maranhão
2021,9.757045591228216,Peritoró,2108454,Maranhão
2022,5.892724516620956,Peritoró,2108454,Maranhão
2023,3.548950617364893,Peritoró,2108454,Maranhão
2000,256.9394890598339,Pirapemas,2108801,Maranhão
2001,9.472069176732381,Pirapemas,2108801,Maranhão
2002,9.472069176732381,Pirapemas,2108801,Maranhão
2003,21.84960853830086,Pirapemas,2108801,Maranhão
2004,21.84960853830086,Pirapemas,2108801,Maranhão
2005,5.623233729624144,Pirapemas,2108801,Maranhão
2006,5.623233729624144,Pirapemas,2108801,Maranhão
2007,11.04128524190978,Pirapemas,2108801,Maranhão
2008,11.04128524190978,Pirapemas,2108801,Maranhão
2009,7.15632978056165,Pirapemas,2108801,Maranhão
2010,7.15632978056165,Pirapemas,2108801,Maranhão
2011,4.312902171169548,Pirapemas,2108801,Maranhão
2012,4.312902171169548,Pirapemas,2108801,Maranhão
2013,2.503519898133071,Pirapemas,2108801,Maranhão
2014,3.98158018880289,Pirapemas,2108801,Maranhão
2015,4.864344239759659,Pirapemas,2108801,Maranhão
2016,0.7486340869356538,Pirapemas,2108801,Maranhão
2017,3.439673150510022,Pirapemas,2108801,Maranhão
2018,7.288081728626147,Pirapemas,2108801,Maranhão
2019,5.378393627795613,Pirapemas,2108801,Maranhão
2020,5.5290287501029125,Pirapemas,2108801,Maranhão
2021,5.634184444824098,Pirapemas,2108801,Maranhão
2022,5.417979362451142,Pirapemas,2108801,Maranhão
2023,8.26066305728335,Pirapemas,2108801,Maranhão
